X_Scaled,Y_Scaled,Weird_Depth_Scaled,CMI_Depth_Scaled,Zeros,CMI_Depth,CMI_FileNum,CMI_SurfElev,CMI_Thickness,DICE_FileNum,DICE_IceBase,DICE_SurfElev,DICE_Thickness,Dice_Weird_Depth,Dice_Weird_FileNum,Dice_Weird_SurfElev,Dice_Weird_Thick,SIR_IceBase,SIR_SurfElev_clean,SIR_Thickness,SurfHell_Edit_lidar_edit,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031
-15.34598482,-128.0152002,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-153459.8482,-1280152.002
-15.3373646,-128.0151821,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-153373.646,-1280151.821
-15.32874329,-128.015162,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-153287.4329,-1280151.62
-15.32012097,-128.0151409,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-153201.2097,-1280151.409
-15.31149614,-128.0151194,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-153114.9614,-1280151.194
-15.30286799,-128.0150976,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-153028.6799,-1280150.976
-15.29423794,-128.0150766,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152942.3794,-1280150.766
-15.28560726,-128.0150588,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152856.0726,-1280150.588
-15.2769765,-128.015041,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152769.765,-1280150.41
-15.268344,-128.0150207,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152683.44,-1280150.207
-15.25970969,-128.014997,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152597.0969,-1280149.97
-15.25107489,-128.0149715,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152510.7489,-1280149.715
-15.24243997,-128.0149488,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152424.3997,-1280149.488
-15.23380372,-128.0149291,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152338.0372,-1280149.291
-15.22516522,-128.01491,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152251.6522,-1280149.1
-15.21652458,-128.0148913,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152165.2458,-1280148.913
-15.20788215,-128.0148727,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-152078.8215,-1280148.727
-15.19923818,-128.0148553,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151992.3818,-1280148.553
-15.1905922,-128.0148401,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151905.922,-1280148.401
-15.18194423,-128.0148253,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151819.4423,-1280148.253
-15.17329464,-128.0148104,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151732.9464,-1280148.104
-15.16464371,-128.0147971,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151646.4371,-1280147.971
-15.15599165,-128.0147855,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151559.9165,-1280147.855
-15.14733789,-128.0147757,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151473.3789,-1280147.757
-15.1386822,-128.0147692,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151386.822,-1280147.692
-15.13002445,-128.0147634,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151300.2445,-1280147.634
-15.12136483,-128.0147583,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151213.6483,-1280147.583
-15.11270424,-128.0147542,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151127.0424,-1280147.542
-15.10404317,-128.0147534,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-151040.4317,-1280147.534
-15.09538254,-128.0147574,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150953.8254,-1280147.574
-15.08672222,-128.0147656,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150867.2222,-1280147.656
-15.07806122,-128.0147723,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150780.6122,-1280147.723
-15.0693988,-128.0147725,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150693.988,-1280147.725
-15.06073463,-128.014767,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150607.3463,-1280147.67
-15.05206933,-128.0147586,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150520.6933,-1280147.586
-15.04340361,-128.0147482,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150434.0361,-1280147.482
-15.03473629,-128.0147341,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150347.3629,-1280147.341
-15.02606631,-128.0147162,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150260.6631,-1280147.162
-15.01739491,-128.0146939,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150173.9491,-1280146.939
-15.00872333,-128.0146699,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150087.2333,-1280146.699
-15.00005219,-128.0146479,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-150000.5219,-1280146.479
-14.99138136,-128.0146314,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149913.8136,-1280146.314
-14.982709,-128.0146195,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149827.09,-1280146.195
-14.97403596,-128.0146094,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149740.3596,-1280146.094
-14.96536402,-128.0146061,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149653.6402,-1280146.061
-14.9566927,-128.0146129,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149566.927,-1280146.129
-14.94802059,-128.0146279,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149480.2059,-1280146.279
-14.93934669,-128.0146455,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149393.4669,-1280146.455
-14.93067184,-128.0146617,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149306.7184,-1280146.617
-14.92199702,-128.0146763,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149219.9702,-1280146.763
-14.91332202,-128.0146899,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149133.2202,-1280146.899
-14.90464607,-128.0146993,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-149046.4607,-1280146.993
-14.895969,-128.0147008,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148959.69,-1280147.008
-14.88729072,-128.0146925,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148872.9072,-1280146.925
-14.87861176,-128.0146803,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148786.1176,-1280146.803
-14.86993319,-128.0146718,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148699.3319,-1280146.718
-14.86125508,-128.0146708,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148612.5508,-1280146.708
-14.85257609,-128.0146752,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148525.7609,-1280146.752
-14.84389469,-128.0146818,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148438.9469,-1280146.818
-14.83521206,-128.0146902,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148352.1206,-1280146.902
-14.82652947,-128.0147007,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148265.2947,-1280147.007
-14.81784649,-128.0147139,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148178.4649,-1280147.139
-14.80916275,-128.0147287,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148091.6275,-1280147.287
-14.80047826,-128.0147429,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-148004.7826,-1280147.429
-14.7917927,-128.0147539,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147917.927,-1280147.539
-14.78310605,-128.0147597,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147831.0605,-1280147.597
-14.77441901,-128.0147611,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147744.1901,-1280147.611
-14.76573185,-128.0147607,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147657.3185,-1280147.607
-14.75704435,-128.0147607,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147570.4435,-1280147.607
-14.74835578,-128.0147617,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147483.5578,-1280147.617
-14.73966587,-128.0147642,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147396.6587,-1280147.642
-14.73097451,-128.0147712,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147309.7451,-1280147.712
-14.72228204,-128.0147823,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147222.8204,-1280147.823
-14.71358822,-128.0147959,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147135.8822,-1280147.959
-14.70489259,-128.0148096,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-147048.9259,-1280148.096
-14.69619544,-128.0148213,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146961.9544,-1280148.213
-14.68749702,-128.0148312,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146874.9702,-1280148.312
-14.67879835,-128.0148384,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146787.9835,-1280148.384
-14.67009908,-128.014844,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146700.9908,-1280148.44
-14.66139901,-128.0148484,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146613.9901,-1280148.484
-14.65269801,-128.0148515,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146526.9801,-1280148.515
-14.64399539,-128.0148531,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146439.9539,-1280148.531
-14.63529117,-128.014854,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146352.9117,-1280148.54
-14.62658541,-128.0148582,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146265.8541,-1280148.582
-14.61787805,-128.0148646,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146178.7805,-1280148.646
-14.60916838,-128.014872,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146091.6838,-1280148.72
-14.60045617,-128.0148797,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-146004.5617,-1280148.797
-14.59174197,-128.0148885,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145917.4197,-1280148.885
-14.5830267,-128.014899,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145830.267,-1280148.99
-14.57431072,-128.0149116,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145743.1072,-1280149.116
-14.56559423,-128.0149247,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145655.9423,-1280149.247
-14.55687787,-128.0149369,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145568.7787,-1280149.369
-14.54816176,-128.0149463,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145481.6176,-1280149.463
-14.53944628,-128.0149509,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145394.4628,-1280149.509
-14.53073136,-128.0149522,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145307.3136,-1280149.522
-14.52201792,-128.0149533,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145220.1792,-1280149.533
-14.51330611,-128.0149578,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145133.0611,-1280149.578
-14.50459587,-128.014966,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-145045.9587,-1280149.66
-14.49588648,-128.0149769,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144958.8648,-1280149.769
-14.48717704,-128.0149886,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144871.7704,-1280149.886
-14.47846725,-128.0150031,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144784.6725,-1280150.031
-14.46975687,-128.0150202,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144697.5687,-1280150.202
-14.46104563,-128.0150393,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144610.4563,-1280150.393
-14.4523331,-128.0150588,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144523.331,-1280150.588
-14.4436194,-128.0150769,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144436.194,-1280150.769
-14.43490454,-128.0150936,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144349.0454,-1280150.936
-14.42618801,-128.0151091,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144261.8801,-1280151.091
-14.41746958,-128.0151239,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144174.6958,-1280151.239
-14.40874925,-128.0151367,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144087.4925,-1280151.367
-14.40002677,-128.0151487,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-144000.2677,-1280151.487
-14.39130279,-128.0151599,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143913.0279,-1280151.599
-14.3825774,-128.01517,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143825.774,-1280151.7
-14.37385102,-128.0151795,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143738.5102,-1280151.795
-14.36512317,-128.0151893,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143651.2317,-1280151.893
-14.35639411,-128.0151986,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143563.9411,-1280151.986
-14.34766407,-128.0152074,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143476.6407,-1280152.074
-14.3389333,-128.0152147,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143389.333,-1280152.147
-14.33020188,-128.0152201,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143302.0188,-1280152.201
-14.32147,-128.0152241,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143214.7,-1280152.241
-14.31273801,-128.0152268,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143127.3801,-1280152.268
-14.30400544,-128.0152315,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-143040.0544,-1280152.315
-14.29527239,-128.0152393,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142952.7239,-1280152.393
-14.28653885,-128.0152504,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142865.3885,-1280152.504
-14.27780492,-128.0152627,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142778.0492,-1280152.627
-14.26907067,-128.0152754,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142690.7067,-1280152.754
-14.2603366,-128.0152871,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142603.366,-1280152.871
-14.25160252,-128.0152982,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142516.0252,-1280152.982
-14.24286866,-128.0153095,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142428.6866,-1280153.095
-14.23413506,-128.0153211,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142341.3506,-1280153.211
-14.22540167,-128.0153333,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142254.0167,-1280153.333
-14.21666844,-128.0153468,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142166.6844,-1280153.468
-14.20793551,-128.0153614,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-142079.3551,-1280153.614
-14.19920272,-128.0153787,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141992.0272,-1280153.787
-14.19047014,-128.0153975,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141904.7014,-1280153.975
-14.18173693,-128.0154175,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141817.3693,-1280154.175
-14.17300233,-128.0154359,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141730.0233,-1280154.359
-14.1642658,-128.0154504,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141642.658,-1280154.504
-14.15552745,-128.0154619,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141555.2745,-1280154.619
-14.14678677,-128.0154718,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141467.8677,-1280154.718
-14.1380428,-128.015479,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141380.428,-1280154.79
-14.12929493,-128.015484,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141292.9493,-1280154.84
-14.12054296,-128.0154846,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141205.4296,-1280154.846
-14.11178728,-128.0154826,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141117.8728,-1280154.826
-14.10302935,-128.0154809,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-141030.2935,-1280154.809
-14.09426919,-128.0154819,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140942.6919,-1280154.819
-14.08550648,-128.0154846,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140855.0648,-1280154.846
-14.07674166,-128.0154877,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140767.4166,-1280154.877
-14.06797545,-128.0154915,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140679.7545,-1280154.915
-14.05920856,-128.0154973,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140592.0856,-1280154.973
-14.05044154,-128.015507,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140504.4154,-1280155.07
-14.04167457,-128.0155192,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140416.7457,-1280155.192
-14.03290727,-128.015531,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140329.0727,-1280155.31
-14.02413979,-128.0155412,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140241.3979,-1280155.412
-14.01537287,-128.0155506,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140153.7287,-1280155.506
-14.00660672,-128.0155601,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-140066.0672,-1280155.601
-13.99784134,-128.0155691,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139978.4134,-1280155.691
-13.98907661,-128.0155775,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139890.7661,-1280155.775
-13.98031232,-128.015585,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139803.1232,-1280155.85
-13.97154944,-128.0155927,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139715.4944,-1280155.927
-13.96278864,-128.0156027,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139627.8864,-1280156.027
-13.9540309,-128.0156158,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139540.309,-1280156.158
-13.94527687,-128.0156313,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139452.7687,-1280156.313
-13.93652636,-128.0156477,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139365.2636,-1280156.477
-13.92777924,-128.0156634,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139277.7924,-1280156.634
-13.91903551,-128.0156772,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139190.3551,-1280156.772
-13.91029577,-128.0156886,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139102.9577,-1280156.886
-13.90155954,-128.0156976,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-139015.5954,-1280156.976
-13.89282641,-128.015704,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138928.2641,-1280157.04
-13.88409583,-128.0157088,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138840.9583,-1280157.088
-13.87536704,-128.0157119,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138753.6704,-1280157.119
-13.86663934,-128.0157135,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138666.3934,-1280157.135
-13.85791304,-128.0157148,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138579.1304,-1280157.148
-13.84918797,-128.0157159,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138491.8797,-1280157.159
-13.84046382,-128.0157183,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138404.6382,-1280157.183
-13.83174056,-128.015723,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138317.4056,-1280157.23
-13.82301807,-128.0157291,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138230.1807,-1280157.291
-13.8142963,-128.0157348,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138142.963,-1280157.348
-13.80557494,-128.0157403,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-138055.7494,-1280157.403
-13.79685366,-128.015745,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137968.5366,-1280157.45
-13.78813219,-128.0157497,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137881.3219,-1280157.497
-13.779411,-128.0157551,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137794.11,-1280157.551
-13.7706889,-128.0157595,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137706.889,-1280157.595
-13.76196495,-128.015764,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137619.6495,-1280157.64
-13.75323936,-128.0157693,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137532.3936,-1280157.693
-13.74451272,-128.015774,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137445.1272,-1280157.74
-13.73578481,-128.0157784,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137357.8481,-1280157.784
-13.72705541,-128.0157829,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137270.5541,-1280157.829
-13.71832504,-128.0157871,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137183.2504,-1280157.871
-13.70959349,-128.0157912,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137095.9349,-1280157.912
-13.70086086,-128.0157943,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-137008.6086,-1280157.943
-13.69212681,-128.0157965,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136921.2681,-1280157.965
-13.68339132,-128.015798,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136833.9132,-1280157.98
-13.67465461,-128.0157994,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136746.5461,-1280157.994
-13.6659163,-128.0158006,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136659.163,-1280158.006
-13.65717653,-128.015802,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136571.7653,-1280158.02
-13.64843641,-128.0158034,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136484.3641,-1280158.034
-13.6396958,-128.0158042,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136396.958,-1280158.042
-13.63095366,-128.015805,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136309.5366,-1280158.05
-13.62221029,-128.0158072,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136222.1029,-1280158.072
-13.61346611,-128.0158128,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136134.6611,-1280158.128
-13.60472191,-128.0158218,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-136047.2191,-1280158.218
-13.59597734,-128.0158331,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135959.7734,-1280158.331
-13.58723237,-128.0158438,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135872.3237,-1280158.438
-13.57848646,-128.0158524,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135784.8646,-1280158.524
-13.5697397,-128.0158587,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135697.397,-1280158.587
-13.56099269,-128.015864,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135609.9269,-1280158.64
-13.55224552,-128.0158673,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135522.4552,-1280158.673
-13.54349773,-128.0158678,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135434.9773,-1280158.678
-13.53474875,-128.0158657,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135347.4875,-1280158.657
-13.52599844,-128.015862,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135259.9844,-1280158.62
-13.51724616,-128.0158572,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135172.4616,-1280158.572
-13.5084915,-128.0158533,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-135084.915,-1280158.533
-13.49973447,-128.0158508,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134997.3447,-1280158.508
-13.49097448,-128.0158505,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134909.7448,-1280158.505
-13.48221112,-128.015852,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134822.1112,-1280158.52
-13.47344438,-128.0158547,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134734.4438,-1280158.547
-13.46467515,-128.0158584,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134646.7515,-1280158.584
-13.45590363,-128.0158625,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134559.0363,-1280158.625
-13.4471302,-128.0158658,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134471.302,-1280158.658
-13.43835556,-128.0158674,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134383.5556,-1280158.674
-13.42957996,-128.0158679,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134295.7996,-1280158.679
-13.42080356,-128.0158666,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134208.0356,-1280158.666
-13.41202701,-128.0158642,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134120.2701,-1280158.642
-13.40325085,-128.015863,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-134032.5085,-1280158.63
-13.39447557,-128.0158642,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133944.7557,-1280158.642
-13.38570172,-128.0158691,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133857.0172,-1280158.691
-13.37692975,-128.0158777,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133769.2975,-1280158.777
-13.36816014,-128.015889,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133681.6014,-1280158.89
-13.35939356,-128.0159016,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133593.9356,-1280159.016
-13.35063035,-128.0159141,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133506.3035,-1280159.141
-13.34187076,-128.0159247,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133418.7076,-1280159.247
-13.3331149,-128.0159347,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133331.149,-1280159.347
-13.32436298,-128.015944,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133243.6298,-1280159.44
-13.31561506,-128.0159523,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133156.1506,-1280159.523
-13.30687045,-128.0159577,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-133068.7045,-1280159.577
-13.29812782,-128.0159606,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-132981.2782,-1280159.606
-13.2893869,-128.0159623,-9999,-9999,0,,,,,,,,,,,,,,,,,,,,,-132893.869,-1280159.623
