X_Scale,Y_Scale,Weird_na,Weird_Depth_na,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031,
25.34189116,-131.0142991,-0.24075,-9999,-24.075,,,,,253418.9116,-1310142.991
25.35112107,-131.0142887,-0.23989,-9999,-23.989,,,,,253511.2107,-1310142.887
25.36035207,-131.0142743,-0.24027,-9999,-24.027,,,,,253603.5207,-1310142.743
25.36958448,-131.0142587,-0.23915,-9999,-23.915,,,,,253695.8448,-1310142.587
25.37881849,-131.0142467,-0.23965,-9999,-23.965,,,,,253788.1849,-1310142.467
25.38805324,-131.0142384,-0.23792,-9999,-23.792,,,,,253880.5324,-1310142.384
25.3972899,-131.0142309,-0.23912,-9999,-23.912,,,,,253972.899,-1310142.309
25.40652875,-131.0142231,-0.23889,-9999,-23.889,,,,,254065.2875,-1310142.231
25.41576881,-131.0142157,-0.23772,-9999,-23.772,,,,,254157.6881,-1310142.157
25.42501008,-131.0142092,-0.23829,-9999,-23.829,,,,,254250.1008,-1310142.092
25.43425132,-131.014203,-0.23826,-9999,-23.826,,,,,254342.5132,-1310142.03
25.44349282,-131.0141971,-0.23824,-9999,-23.824,,,,,254434.9282,-1310141.971
25.45273418,-131.014188,-0.23811,-9999,-23.811,,,,,254527.3418,-1310141.88
25.4619756,-131.0141754,-0.23694,-9999,-23.694,,,,,254619.756,-1310141.754
25.47121648,-131.0141619,-0.23841,-9999,-23.841,,,,,254712.1648,-1310141.619
25.48045623,-131.0141498,-0.23927,-9999,-23.927,,,,,254804.5623,-1310141.498
25.48969441,-131.0141402,-0.23998,-9999,-23.998,,,,,254896.9441,-1310141.402
25.49893186,-131.0141285,-0.23983,-9999,-23.983,,,,,254989.3186,-1310141.285
25.50816876,-131.0141166,-0.23952,-9999,-23.952,,,,,255081.6876,-1310141.166
25.51740345,-131.0141061,-0.24007,-9999,-24.007,,,,,255174.0345,-1310141.061
25.52663631,-131.0140989,-0.23977,-9999,-23.977,,,,,255266.3631,-1310140.989
25.53586762,-131.0140962,-0.24032,-9999,-24.032,,,,,255358.6762,-1310140.962
25.54509777,-131.0140987,-0.24083,-9999,-24.083,,,,,255450.9777,-1310140.987
25.55432737,-131.0141027,-0.24222,-9999,-24.222,,,,,255543.2737,-1310141.027
25.56355717,-131.0141066,-0.24128,-9999,-24.128,,,,,255635.5717,-1310141.066
25.57278726,-131.0141094,-0.2422,-9999,-24.22,,,,,255727.8726,-1310141.094
25.58201719,-131.014111,-0.24189,-9999,-24.189,,,,,255820.1719,-1310141.11
25.5912466,-131.0141096,-0.24244,-9999,-24.244,,,,,255912.466,-1310141.096
25.60047545,-131.0141047,-0.24506,-9999,-24.506,,,,,256004.7545,-1310141.047
25.60970469,-131.014095,-0.2482,-9999,-24.82,,,,,256097.0469,-1310140.95
25.6189336,-131.0140814,-0.25314,-9999,-25.314,,,,,256189.336,-1310140.814
25.62816186,-131.0140684,-0.26133,-9999,-26.133,,,,,256281.6186,-1310140.684
25.63738936,-131.0140541,-0.26232,-9999,-26.232,,,,,256373.8936,-1310140.541
25.64661582,-131.0140401,-0.25503,-9999,-25.503,,,,,256466.1582,-1310140.401
25.65584148,-131.0140287,-0.24901,-9999,-24.901,,,,,256558.4148,-1310140.287
25.66506553,-131.014023,-0.24434,-9999,-24.434,,,,,256650.6553,-1310140.23
25.67428749,-131.0140242,-0.24247,-9999,-24.247,,,,,256742.8749,-1310140.242
25.68350594,-131.0140285,-0.24195,-9999,-24.195,,,,,256835.0594,-1310140.285
25.69272085,-131.0140334,-0.24247,-9999,-24.247,,,,,256927.2085,-1310140.334
25.70193161,-131.0140363,-0.24171,-9999,-24.171,,,,,257019.3161,-1310140.363
25.71113827,-131.0140372,-0.24305,-9999,-24.305,,,,,257111.3827,-1310140.372
25.72034147,-131.0140371,-0.24549,-9999,-24.549,,,,,257203.4147,-1310140.371
25.72954066,-131.0140362,-0.25045,-9999,-25.045,,,,,257295.4066,-1310140.362
25.7387357,-131.014035,-0.25535,-9999,-25.535,,,,,257387.357,-1310140.35
25.7479273,-131.0140347,-0.26139,-9999,-26.139,,,,,257479.273,-1310140.347
25.75711593,-131.0140363,-0.27053,-9999,-27.053,,,,,257571.1593,-1310140.363
25.76630211,-131.0140402,-0.27284,-9999,-27.284,,,,,257663.0211,-1310140.402
25.77548635,-131.0140456,-0.27872,-9999,-27.872,,,,,257754.8635,-1310140.456
25.7846687,-131.0140512,-0.29198,-9999,-29.198,,,,,257846.687,-1310140.512
25.79384958,-131.0140573,-0.29023,-9999,-29.023,,,,,257938.4958,-1310140.573
25.8030297,-131.0140641,-0.28304,-9999,-28.304,,,,,258030.297,-1310140.641
25.81220951,-131.0140721,-0.27457,-9999,-27.457,,,,,258122.0951,-1310140.721
25.82138956,-131.0140796,-0.26557,-9999,-26.557,,,,,258213.8956,-1310140.796
25.83057062,-131.0140846,-0.25185,-9999,-25.185,,,,,258305.7062,-1310140.846
25.83975333,-131.014087,-0.24601,-9999,-24.601,,,,,258397.5333,-1310140.87
25.84893785,-131.0140869,-0.25741,-9999,-25.741,,,,,258489.3785,-1310140.869
25.85812445,-131.0140831,-0.26669,-9999,-26.669,,,,,258581.2445,-1310140.831
25.86731402,-131.0140765,-0.24005,-9999,-24.005,,,,,258673.1402,-1310140.765
25.87650728,-131.0140693,-0.22064,-9999,-22.064,,,,,258765.0728,-1310140.693
25.88570467,-131.0140637,-0.30062,-9999,-30.062,,,,,258857.0467,-1310140.637
25.89490679,-131.0140593,-0.28588,-9999,-28.588,,,,,258949.0679,-1310140.593
25.90411321,-131.014054,-0.23575,-9999,-23.575,,,,,259041.1321,-1310140.54
25.91332357,-131.01405,-0.21232,-9999,-21.232,,,,,259133.2357,-1310140.5
25.92253704,-131.0140498,-0.30264,-9999,-30.264,,,,,259225.3704,-1310140.498
25.93175334,-131.0140539,-0.23767,-9999,-23.767,,,,,259317.5334,-1310140.539
25.94097179,-131.0140588,-0.23629,-9999,-23.629,,,,,259409.7179,-1310140.588
25.95019135,-131.0140621,-0.24468,-9999,-24.468,,,,,259501.9135,-1310140.621
25.95941116,-131.0140649,-0.23702,-9999,-23.702,,,,,259594.1116,-1310140.649
25.96862998,-131.014069,-0.28636,-9999,-28.636,,,,,259686.2998,-1310140.69
25.97784695,-131.0140765,-0.24844,-9999,-24.844,,,,,259778.4695,-1310140.765
25.98706137,-131.0140868,-0.21519,-9999,-21.519,,,,,259870.6137,-1310140.868
25.99627306,-131.014096,-0.25037,-9999,-25.037,,,,,259962.7306,-1310140.96
26.00548199,-131.0141009,-0.25787,-9999,-25.787,,,,,260054.8199,-1310141.009
26.01468825,-131.0141021,-0.25078,-9999,-25.078,,,,,260146.8825,-1310141.021
26.02389147,-131.0141027,-0.23799,-9999,-23.799,,,,,260238.9147,-1310141.027
26.03309192,-131.0141046,-0.24029,-9999,-24.029,,,,,260330.9192,-1310141.046
26.04228979,-131.0141065,-0.23729,-9999,-23.729,,,,,260422.8979,-1310141.065
26.05148574,-131.014106,-0.23519,-9999,-23.519,,,,,260514.8574,-1310141.06
26.06067982,-131.0141065,-0.24148,-9999,-24.148,,,,,260606.7982,-1310141.065
26.06987242,-131.0141093,-0.24912,-9999,-24.912,,,,,260698.7242,-1310141.093
26.07906388,-131.0141147,-0.25885,-9999,-25.885,,,,,260790.6388,-1310141.147
26.08825458,-131.0141196,-0.22729,-9999,-22.729,,,,,260882.5458,-1310141.196
26.09744515,-131.0141219,-0.21178,-9999,-21.178,,,,,260974.4515,-1310141.219
26.10663602,-131.014122,-0.24582,-9999,-24.582,,,,,261066.3602,-1310141.22
26.11582758,-131.0141223,-0.19145,-9999,-19.145,,,,,261158.2758,-1310141.223
26.12501968,-131.0141228,-0.23274,-9999,-23.274,,,,,261250.1968,-1310141.228
26.13421233,-131.0141233,-0.24249,-9999,-24.249,,,,,261342.1233,-1310141.233
26.14340618,-131.0141237,-0.23046,-9999,-23.046,,,,,261434.0618,-1310141.237
26.15260124,-131.0141229,-0.23437,-9999,-23.437,,,,,261526.0124,-1310141.229
26.16179783,-131.0141217,-0.23388,-9999,-23.388,,,,,261617.9783,-1310141.217
26.17099579,-131.0141227,-0.23065,-9999,-23.065,,,,,261709.9579,-1310141.227
26.18019548,-131.0141262,-0.22748,-9999,-22.748,,,,,261801.9548,-1310141.262
26.18939714,-131.01413,-0.22532,-9999,-22.532,,,,,261893.9714,-1310141.3
26.19860124,-131.0141347,-0.22477,-9999,-22.477,,,,,261986.0124,-1310141.347
26.20780778,-131.0141397,-0.2229,-9999,-22.29,,,,,262078.0778,-1310141.397
26.2170171,-131.0141443,-0.22167,-9999,-22.167,,,,,262170.171,-1310141.443
26.22622948,-131.0141464,-0.21899,-9999,-21.899,,,,,262262.2948,-1310141.464
26.23544493,-131.0141446,-0.22236,-9999,-22.236,,,,,262354.4493,-1310141.446
26.2446637,-131.0141415,-0.23704,-9999,-23.704,,,,,262446.637,-1310141.415
26.25388537,-131.0141399,-0.2332,-9999,-23.32,,,,,262538.8537,-1310141.399
26.26310955,-131.0141392,-0.20727,-9999,-20.727,,,,,262631.0955,-1310141.392
26.2723359,-131.0141381,-0.20161,-9999,-20.161,,,,,262723.359,-1310141.381
26.2815645,-131.0141363,-0.21529,-9999,-21.529,,,,,262815.645,-1310141.363
26.29079472,-131.0141326,-0.22681,-9999,-22.681,,,,,262907.9472,-1310141.326
26.3000263,-131.0141268,-0.22369,-9999,-22.369,,,,,263000.263,-1310141.268
26.30925943,-131.0141219,-0.21456,-9999,-21.456,,,,,263092.5943,-1310141.219
26.3184945,-131.0141197,-0.21176,-9999,-21.176,,,,,263184.945,-1310141.197
26.32773165,-131.0141219,-0.21183,-9999,-21.183,,,,,263277.3165,-1310141.219
26.33697111,-131.0141277,-0.2094,-9999,-20.94,,,,,263369.7111,-1310141.277
26.3462136,-131.0141353,-0.21052,-9999,-21.052,,,,,263462.136,-1310141.353
26.35545926,-131.0141416,-0.21392,-9999,-21.392,,,,,263554.5926,-1310141.416
26.36470847,-131.014144,-0.20638,-9999,-20.638,,,,,263647.0847,-1310141.44
26.37396172,-131.0141418,-0.19546,-9999,-19.546,,,,,263739.6172,-1310141.418
26.38321935,-131.0141369,-0.19675,-9999,-19.675,,,,,263832.1935,-1310141.369
26.39248179,-131.0141305,-0.2105,-9999,-21.05,,,,,263924.8179,-1310141.305
26.40174858,-131.0141211,-0.21395,-9999,-21.395,,,,,264017.4858,-1310141.211
26.4110194,-131.014107,-0.20316,-9999,-20.316,,,,,264110.194,-1310141.07
26.42029268,-131.0140933,-0.19351,-9999,-19.351,,,,,264202.9268,-1310140.933
26.42956759,-131.0140854,-0.19768,-9999,-19.768,,,,,264295.6759,-1310140.854
26.43884313,-131.0140846,-0.2063,-9999,-20.63,,,,,264388.4313,-1310140.846
26.44811779,-131.0140866,-0.20269,-9999,-20.269,,,,,264481.1779,-1310140.866
26.4573908,-131.0140859,-0.19433,-9999,-19.433,,,,,264573.908,-1310140.859
26.4666621,-131.0140822,-0.18773,-9999,-18.773,,,,,264666.621,-1310140.822
26.47593025,-131.0140777,-0.18849,-9999,-18.849,,,,,264759.3025,-1310140.777
26.48519464,-131.0140751,-0.19306,-9999,-19.306,,,,,264851.9464,-1310140.751
26.49445492,-131.0140721,-0.19597,-9999,-19.597,,,,,264944.5492,-1310140.721
26.50371167,-131.0140612,-0.19501,-9999,-19.501,,,,,265037.1167,-1310140.612
26.51296506,-131.0140454,-0.18861,-9999,-18.861,,,,,265129.6506,-1310140.454
26.52221636,-131.0140348,-0.1842,-9999,-18.42,,,,,265222.1636,-1310140.348
26.53146635,-131.0140263,-0.18276,-9999,-18.276,,,,,265314.6635,-1310140.263
26.54071563,-131.014019,-0.18401,-9999,-18.401,,,,,265407.1563,-1310140.19
26.54996513,-131.0140116,-0.18427,-9999,-18.427,,,,,265499.6513,-1310140.116
26.55921575,-131.0140034,-0.18142,-9999,-18.142,,,,,265592.1575,-1310140.034
26.5684691,-131.0139923,-0.17881,-9999,-17.881,,,,,265684.691,-1310139.923
26.57772553,-131.0139756,-0.17767,-9999,-17.767,,,,,265777.2553,-1310139.756
26.58698412,-131.0139591,-0.17445,-9999,-17.445,,,,,265869.8412,-1310139.591
26.59624461,-131.0139457,-0.17075,-9999,-17.075,,,,,265962.4461,-1310139.457
26.60550782,-131.0139316,-0.16928,-9999,-16.928,,,,,266055.0782,-1310139.316
26.61477435,-131.0139107,-0.16845,-9999,-16.845,,,,,266147.7435,-1310139.107
26.62404396,-131.0138863,-0.16792,-9999,-16.792,,,,,266240.4396,-1310138.863
26.63331549,-131.0138663,-0.16722,-9999,-16.722,,,,,266333.1549,-1310138.663
26.6425877,-131.0138553,-0.1671,-9999,-16.71,,,,,266425.877,-1310138.553
26.65185984,-131.0138499,-0.16655,-9999,-16.655,,,,,266518.5984,-1310138.499
26.66113042,-131.0138408,-0.1653,-9999,-16.53,,,,,266611.3042,-1310138.408
26.67039965,-131.0138273,-0.16259,-9999,-16.259,,,,,266703.9965,-1310138.273
26.67966778,-131.0138035,-0.15981,-9999,-15.981,,,,,266796.6778,-1310138.035
26.68893369,-131.0137715,-0.15925,-9999,-15.925,,,,,266889.3369,-1310137.715
26.69819681,-131.0137362,-0.16287,-9999,-16.287,,,,,266981.9681,-1310137.362
26.70745698,-131.0136981,-0.16707,-9999,-16.707,,,,,267074.5698,-1310136.981
26.71671487,-131.0136558,-0.16761,-9999,-16.761,,,,,267167.1487,-1310136.558
26.72597121,-131.0136104,-0.16224,-9999,-16.224,,,,,267259.7121,-1310136.104
26.73522694,-131.0135674,-0.15766,-9999,-15.766,,,,,267352.2694,-1310135.674
26.74448372,-131.0135373,-0.15571,-9999,-15.571,,,,,267444.8372,-1310135.373
26.75374275,-131.0135175,-0.15673,-9999,-15.673,,,,,267537.4275,-1310135.175
26.7630041,-131.0135038,-0.16056,-9999,-16.056,,,,,267630.041,-1310135.038
26.77226642,-131.0134958,-0.16443,-9999,-16.443,,,,,267722.6642,-1310134.958
26.78153037,-131.0134869,-0.16524,-9999,-16.524,,,,,267815.3037,-1310134.869
26.790796,-131.0134761,-0.16456,-9999,-16.456,,,,,267907.96,-1310134.761
26.80006419,-131.0134559,-0.16441,-9999,-16.441,,,,,268000.6419,-1310134.559
26.80933409,-131.0134209,-0.16491,-9999,-16.491,,,,,268093.3409,-1310134.209
26.81860535,-131.0133814,-0.16476,-9999,-16.476,,,,,268186.0535,-1310133.814
26.82787915,-131.0133402,-0.16379,-9999,-16.379,,,,,268278.7915,-1310133.402
26.83715776,-131.0132865,-0.1626,-9999,-16.26,,,,,268371.5776,-1310132.865
26.84643898,-131.0132313,-0.16307,-9999,-16.307,,,,,268464.3898,-1310132.313
26.85572118,-131.0131756,-0.1638,-9999,-16.38,,,,,268557.2118,-1310131.756
26.86500368,-131.0131154,-0.16374,-9999,-16.374,,,,,268650.0368,-1310131.154
26.87428669,-131.0130577,-0.16288,-9999,-16.288,,,,,268742.8669,-1310130.577
26.88357087,-131.0130068,-0.16128,-9999,-16.128,,,,,268835.7087,-1310130.068
26.89285675,-131.0129605,-0.15857,-9999,-15.857,,,,,268928.5675,-1310129.605
26.90214478,-131.0129192,-0.15752,-9999,-15.752,,,,,269021.4478,-1310129.192
26.911435,-131.0128865,-0.15633,-9999,-15.633,,,,,269114.35,-1310128.865
26.92072568,-131.0128645,-0.15542,-9999,-15.542,,,,,269207.2568,-1310128.645
26.93001659,-131.0128518,-0.15491,-9999,-15.491,,,,,269300.1659,-1310128.518
26.9393085,-131.0128377,-0.15427,-9999,-15.427,,,,,269393.085,-1310128.377
26.94860197,-131.0128133,-0.15342,-9999,-15.342,,,,,269486.0197,-1310128.133
26.95789548,-131.0127754,-0.1535,-9999,-15.35,,,,,269578.9548,-1310127.754
26.96718659,-131.0127386,-0.15184,-9999,-15.184,,,,,269671.8659,-1310127.386
26.97647553,-131.0127,-0.15033,-9999,-15.033,,,,,269764.7553,-1310127
26.98576252,-131.0126659,-0.15014,-9999,-15.014,,,,,269857.6252,-1310126.659
26.99504594,-131.0126374,-0.14914,-9999,-14.914,,,,,269950.4594,-1310126.374
27.00432477,-131.012608,-0.14805,-9999,-14.805,,,,,270043.2477,-1310126.08
27.01359732,-131.0125776,-0.14754,-9999,-14.754,,,,,270135.9732,-1310125.776
27.02286119,-131.0125452,-0.14646,-9999,-14.646,,,,,270228.6119,-1310125.452
27.03211656,-131.0125103,-0.14543,-9999,-14.543,,,,,270321.1656,-1310125.103
27.04136334,-131.0124808,-0.14472,-9999,-14.472,,,,,270413.6334,-1310124.808
27.05060283,-131.0124625,-0.14412,-9999,-14.412,,,,,270506.0283,-1310124.625
27.0598392,-131.0124465,-0.14287,-9999,-14.287,,,,,270598.392,-1310124.465
27.06907123,-131.0124233,-0.14209,-9999,-14.209,,,,,270690.7123,-1310124.233
27.0782999,-131.0123894,-0.14118,-9999,-14.118,,,,,270782.999,-1310123.894
27.0875267,-131.0123545,-0.14063,-9999,-14.063,,,,,270875.267,-1310123.545
27.09675128,-131.0123226,-0.13999,-9999,-13.999,,,,,270967.5128,-1310123.226
27.10597376,-131.0122871,-0.13942,-9999,-13.942,,,,,271059.7376,-1310122.871
27.11519228,-131.0122429,-0.13824,-9999,-13.824,,,,,271151.9228,-1310122.429
27.12440743,-131.0121926,-0.13707,-9999,-13.707,,,,,271244.0743,-1310121.926
27.1336209,-131.0121419,-0.13679,-9999,-13.679,,,,,271336.209,-1310121.419
27.14283409,-131.0120973,-0.1359,-9999,-13.59,,,,,271428.3409,-1310120.973
27.15204826,-131.0120536,-0.13591,-9999,-13.591,,,,,271520.4826,-1310120.536
27.16126293,-131.0120064,-0.13405,-9999,-13.405,,,,,271612.6293,-1310120.064
27.17047788,-131.0119569,-0.1332,-9999,-13.32,,,,,271704.7788,-1310119.569
27.17969653,-131.011901,-0.13162,-9999,-13.162,,,,,271796.9653,-1310119.01
27.18891862,-131.0118514,-0.13154,-9999,-13.154,,,,,271889.1862,-1310118.514
27.19814591,-131.0118127,-0.13097,-9999,-13.097,,,,,271981.4591,-1310118.127
27.20737693,-131.0117891,-0.12919,-9999,-12.919,,,,,272073.7693,-1310117.891
27.21660958,-131.0117844,-0.12556,-9999,-12.556,,,,,272166.0958,-1310117.844
27.22584499,-131.0117821,-0.12169,-9999,-12.169,,,,,272258.4499,-1310117.821
27.23508266,-131.0117698,-0.11837,-9999,-11.837,,,,,272350.8266,-1310117.698
27.2443243,-131.0117426,-0.11524,-9999,-11.524,,,,,272443.243,-1310117.426
27.25357194,-131.011715,-0.11091,-9999,-11.091,,,,,272535.7194,-1310117.15
27.26282387,-131.0116893,-0.10748,-9999,-10.748,,,,,272628.2387,-1310116.893
27.27207654,-131.0116641,-0.10384,-9999,-10.384,,,,,272720.7654,-1310116.641
27.28133052,-131.0116323,-0.09948,-9999,-9.948,,,,,272813.3052,-1310116.323
27.29058547,-131.0115892,-0.09698,-9999,-9.698,,,,,272905.8547,-1310115.892
27.2998401,-131.0115371,-0.09563,-9999,-9.563,,,,,272998.401,-1310115.371
27.30909423,-131.0114917,-0.09648,-9999,-9.648,,,,,273090.9423,-1310114.917
27.31834909,-131.0114447,-0.10019,-9999,-10.019,,,,,273183.4909,-1310114.447
27.32760301,-131.0113853,-0.10459,-9999,-10.459,,,,,273276.0301,-1310113.853
27.33685622,-131.0113254,-0.11086,-9999,-11.086,,,,,273368.5622,-1310113.254
27.34610675,-131.0112733,-0.11483,-9999,-11.483,,,,,273461.0675,-1310112.733
27.35535458,-131.0112457,-0.11434,-9999,-11.434,,,,,273553.5458,-1310112.457
27.3645981,-131.0112429,-0.11084,-9999,-11.084,,,,,273645.981,-1310112.429
27.37383575,-131.0112467,-0.10753,-9999,-10.753,,,,,273738.3575,-1310112.467
27.38306844,-131.0112366,-0.10503,-9999,-10.503,,,,,273830.6844,-1310112.366
27.3922964,-131.0112133,-0.1029,-9999,-10.29,,,,,273922.964,-1310112.133
27.40151928,-131.0111822,-0.10178,-9999,-10.178,,,,,274015.1928,-1310111.822
27.41073804,-131.0111437,-0.10219,-9999,-10.219,,,,,274107.3804,-1310111.437
27.41995473,-131.0110957,-0.10264,-9999,-10.264,,,,,274199.5473,-1310110.957
27.42917074,-131.0110391,-0.10102,-9999,-10.102,,,,,274291.7074,-1310110.391
27.43838672,-131.0109837,-0.09796,-9999,-9.796,,,,,274383.8672,-1310109.837
27.44760084,-131.0109246,-0.09729,-9999,-9.729,,,,,274476.0084,-1310109.246
27.45681365,-131.0108612,-0.09754,-9999,-9.754,,,,,274568.1365,-1310108.612
27.46602738,-131.0108024,-0.09899,-9999,-9.899,,,,,274660.2738,-1310108.024
27.47524284,-131.01075,-0.09996,-9999,-9.996,,,,,274752.4284,-1310107.5
27.48445727,-131.010706,-0.1016,-9999,-10.16,,,,,274844.5727,-1310107.06
27.49367255,-131.0106712,-0.10406,-9999,-10.406,,,,,274936.7255,-1310106.712
27.50288897,-131.0106433,-0.10843,-9999,-10.843,,,,,275028.8897,-1310106.433
27.51210602,-131.0106205,-0.11135,-9999,-11.135,,,,,275121.0602,-1310106.205
27.52132165,-131.0106014,-0.11363,-9999,-11.363,,,,,275213.2165,-1310106.014
27.53053601,-131.0105794,-0.11509,-9999,-11.509,,,,,275305.3601,-1310105.794
27.53974904,-131.0105545,-0.1222,-9999,-12.22,,,,,275397.4904,-1310105.545
27.54896145,-131.0105251,-0.12919,-9999,-12.919,,,,,275489.6145,-1310105.251
27.55817287,-131.0104835,-0.14011,-9999,-14.011,,,,,275581.7287,-1310104.835
27.56738352,-131.0104306,-0.15546,-9999,-15.546,,,,,275673.8352,-1310104.306
27.5765936,-131.0103788,-0.16592,-9999,-16.592,,,,,275765.936,-1310103.788
27.585804,-131.0103322,-0.17496,-9999,-17.496,,,,,275858.04,-1310103.322
27.59501362,-131.01029,-0.17596,-9999,-17.596,,,,,275950.1362,-1310102.9
27.60422396,-131.0102355,-0.17608,-9999,-17.608,,,,,276042.2396,-1310102.355
27.61343434,-131.01017,-0.16128,-9999,-16.128,,,,,276134.3434,-1310101.7
27.62264541,-131.0101108,-0.16587,-9999,-16.587,,,,,276226.4541,-1310101.108
27.63185702,-131.0100533,-0.18813,-9999,-18.813,,,,,276318.5702,-1310100.533
27.64106838,-131.0099849,-0.17248,-9999,-17.248,,,,,276410.6838,-1310099.849
27.65027865,-131.0099024,-0.14561,-9999,-14.561,,,,,276502.7865,-1310099.024
27.65949032,-131.0098002,-0.13393,-9999,-13.393,,,,,276594.9032,-1310098.002
27.66870398,-131.0096797,-0.13955,-9999,-13.955,,,,,276687.0398,-1310096.797
27.67792414,-131.0095599,-0.13082,-9999,-13.082,,,,,276779.2414,-1310095.599
27.68714926,-131.0094513,-0.11707,-9999,-11.707,,,,,276871.4926,-1310094.513
27.69637357,-131.0093526,-0.10087,-9999,-10.087,,,,,276963.7357,-1310093.526
27.70559812,-131.0092422,-0.08748,-9999,-8.748,,,,,277055.9812,-1310092.422
27.71482602,-131.0091022,-0.08348,-9999,-8.348,,,,,277148.2602,-1310091.022
27.72405865,-131.0089394,-0.08681,-9999,-8.681,,,,,277240.5865,-1310089.394
27.7332923,-131.0087735,-0.09594,-9999,-9.594,,,,,277332.923,-1310087.735
27.74252776,-131.0086182,-0.10371,-9999,-10.371,,,,,277425.2776,-1310086.182
27.75176545,-131.0084748,-0.09685,-9999,-9.685,,,,,277517.6545,-1310084.748
27.76100313,-131.0083373,-0.07864,-9999,-7.864,,,,,277610.0313,-1310083.373
27.77024188,-131.0082043,-0.06704,-9999,-6.704,,,,,277702.4188,-1310082.043
27.77948059,-131.0080636,-0.06783,-9999,-6.783,,,,,277794.8059,-1310080.636
27.78871842,-131.0079071,-0.07471,-9999,-7.471,,,,,277887.1842,-1310079.071
27.79795713,-131.0077422,-0.08531,-9999,-8.531,,,,,277979.5713,-1310077.422
27.80719711,-131.0075844,-0.08899,-9999,-8.899,,,,,278071.9711,-1310075.844
27.81643764,-131.0074308,-0.08272,-9999,-8.272,,,,,278164.3764,-1310074.308
27.82567911,-131.0072778,-0.07546,-9999,-7.546,,,,,278256.7911,-1310072.778
27.83492184,-131.0071285,-0.07781,-9999,-7.781,,,,,278349.2184,-1310071.285
27.84416642,-131.0069741,-0.08463,-9999,-8.463,,,,,278441.6642,-1310069.741
27.85341514,-131.0068094,-0.07239,-9999,-7.239,,,,,278534.1514,-1310068.094
27.86266829,-131.0066431,-0.06139,-9999,-6.139,,,,,278626.6829,-1310066.431
27.87192341,-131.0064765,-0.05457,-9999,-5.457,,,,,278719.2341,-1310064.765
27.88118042,-131.0063108,-0.05165,-9999,-5.165,,,,,278811.8042,-1310063.108
27.89043849,-131.0061441,-0.04785,-9999,-4.785,,,,,278904.3849,-1310061.441
27.89969533,-131.005981,-0.04653,-9999,-4.653,,,,,278996.9533,-1310059.81
27.90895138,-131.0058275,-0.05464,-9999,-5.464,,,,,279089.5138,-1310058.275
27.91820741,-131.0056819,-0.04951,-9999,-4.951,,,,,279182.0741,-1310056.819
