X_Scale,Y_Scale,H_Ell_Scale,NS,CMI_na,Weird_Depth_na,CMI_Depth,CMI_FileNum,CMI_SurfElev,CMI_Thickness,DICE_FileNum,DICE_IceBase,DICE_SurfElev,DICE_Thickness,H_Ell,SIR_IceBase,SIR_SurfElev_clean,SIR_Thickness,SurfHell_Edit_lidar_edit,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031,
-4.501258153,-131.0166318,8.93476,10,-1.552534477,-9999,-155.2534477,178,-19.76352025,141.7105601,1,-264.5146864,-13.54288757,250.9717989,896.975,,-263.8554398,-19.85879972,250.3125522,,,,,,-45012.58153,-1310166.318
-4.491936224,-131.016624,8.9339,10,-1.530880613,-9999,-153.0880613,178,-19.76352025,141.7568315,1,-259.1698755,-11.33122982,247.8386456,897.191,,-262.975763,-19.76352025,251.6445332,,,,,,-44919.36224,-1310166.24
-4.482616155,-131.0166245,8.93319,10,-1.539983892,-9999,-153.9983892,178,-19.38240235,143.822515,1,-261.5691361,-10.17587422,251.3932619,897.348,,-260.9346132,-19.19184341,250.758739,,,,,,-44826.16155,-1310166.245
-4.473297842,-131.0166355,8.9326,10,-1.509970676,-9999,-150.9970676,178,-19.47768183,140.8816217,1,-259.1523736,-10.11544587,249.0369278,897.406,,-259.8988873,-19.47768183,249.7834414,,,,,,-44732.97842,-1310166.355
-4.46398106,-131.01665,8.93229,10,-1.451016842,-9999,-145.1016842,178,-20.04935867,134.9907286,1,-259.9118272,-10.11095564,249.8008715,897.408,,-257.0473118,-20.04935867,246.9363562,,,,,,-44639.8106,-1310166.5
-4.45466516,-131.0166625,8.9322,10,-1.402546378,-9999,-140.2546378,178,-20.62103551,130.0901669,1,-260.837857,-10.16447092,250.6733861,897.349,,-258.6418606,-20.71631499,248.4773896,,,,,,-44546.6516,-1310166.625
-4.445350064,-131.0166754,8.932,10,-1.387528719,-9999,-138.7528719,178,-20.71631499,127.4387676,1,-260.7565181,-11.31410428,249.4424138,897.219,,-255.1937091,-20.71631499,243.8796048,,,,,,-44453.50064,-1310166.754
-4.436035977,-131.0166884,8.93191,10,-1.358890299,-9999,-135.8890299,178,-21.00215341,125.3353021,1,-260.6881923,-10.55372774,250.1344646,896.979,,-257.3203323,-20.81159446,246.7666045,,,,,,-44360.35977,-1310166.884
-4.426723147,-131.0166959,8.93226,10,-1.344014481,-9999,-134.4014481,178,-21.38327131,122.6248872,1,-260.4233002,-11.77656087,248.6467393,896.749,,-259.5591234,-21.38327131,247.7825626,,,,,,-44267.23147,-1310166.959
-4.417411247,-131.0166963,8.93285,10,-1.315461068,-9999,-131.5461068,178,-21.38327131,119.6690024,1,-261.2797702,-11.8771044,249.4026658,896.643,,-258.5790578,-20.71631499,246.7019534,,,,,,-44174.11247,-1310166.963
-4.408100075,-131.0166945,8.93345,10,-1.286243232,-9999,-128.6243232,178,-21.66910973,116.7751655,1,-258.8919952,-11.84915767,247.0428376,896.671,,-261.0385991,-21.66910973,249.1894414,,,,,,-44081.00075,-1310166.945
-4.39879005,-131.0166953,8.93397,10,-1.266454271,-9999,-126.6454271,178,-21.66910973,113.8446624,1,-261.8240856,-12.80076471,249.0233209,896.719,,-261.8042802,-21.57383025,249.0035155,,,,,,-43987.9005,-1310166.953
-4.389481904,-131.0167009,8.93424,10,-1.235564293,-9999,-123.5564293,178,-21.85966867,111.7316564,1,-259.4925876,-11.8247729,247.6678147,896.694,,-260.4956003,-21.7643892,248.6708274,,,,,,-43894.81904,-1310167.009
-4.380176313,-131.0167116,8.93455,10,-1.240971262,-9999,-124.0971262,178,-21.47855078,112.2704101,1,-259.9753359,-11.82671608,248.1486198,896.695,,-258.5503,-21.38327131,246.7235839,,,,,,-43801.76313,-1310167.116
-4.370873633,-131.0167245,8.93502,10,-1.249687103,-9999,-124.9687103,178,-21.19271236,113.1931237,1,-262.4394295,-11.77558658,250.6638429,896.747,,-261.2067685,-21.09743288,249.4311819,,,,,,-43708.73633,-1310167.245
-4.361574061,-131.0167384,8.93524,10,-1.256573639,-9999,-125.6573639,178,-21.57383025,113.8898064,1,-262.3340654,-11.76755754,250.5665079,896.752,,-261.1839999,-21.28799183,249.4164423,,,,,,-43615.74061,-1310167.384
-4.352278814,-131.0167549,8.93483,10,-1.264306624,-9999,-126.4306624,178,-21.09743288,113.7807922,1,-261.158978,-12.64987019,248.5091078,896.853,,-262.4363307,-21.28799183,249.7864605,,,,,,-43522.78814,-1310167.549
-4.342987719,-131.0167696,8.93403,10,-1.239973703,-9999,-123.9973703,178,-20.43047657,112.7187369,1,-260.7314808,-11.27863339,249.4528474,897.223,,-263.0676735,-20.33519709,251.7890401,,,,,,-43429.87719,-1310167.696
-4.333698366,-131.0167827,8.93332,10,-1.224687945,-9999,-122.4687945,178,-20.62103551,111.4983774,1,-262.0955192,-10.97041711,251.1251021,897.545,,-262.865632,-20.62103551,251.8952149,,,,,,-43336.98366,-1310167.827
-4.324408821,-131.016795,8.93273,10,-1.21119331,-9999,-121.119331,178,-20.14463814,110.1953872,1,-260.8944931,-10.92394381,249.9705493,897.597,,-262.7677626,-20.04935867,251.8438188,,,,,,-43244.08821,-1310167.95
-4.315119497,-131.0168067,8.93212,10,-1.199066408,-9999,-119.9066408,178,-20.52575604,108.8970695,1,-262.138003,-11.00957123,251.1284318,897.51,,-262.86084,-20.33519709,251.8512688,,,,,,-43151.19497,-1310168.067
-4.305832306,-131.0168189,8.93155,10,-1.211641224,-9999,-121.1641224,178,-20.52575604,110.1392193,1,-262.3350291,-11.02490313,251.310126,897.496,,-263.1563297,-20.04935867,252.1314265,,,,,,-43058.32306,-1310168.189
-4.29654779,-131.0168348,8.93079,10,-1.261512928,-9999,-126.1512928,178,-20.04935867,114.2180831,1,-263.4706887,-11.93320966,251.5374791,897.591,,-261.9252965,-19.85879972,249.9920869,,,,,,-42965.4779,-1310168.348
-4.287265708,-131.0168571,8.92981,10,-1.303721117,-9999,-130.3721117,178,-19.66824078,118.5973854,1,-262.9582277,-11.77472629,251.1835014,897.755,,-257.127977,-19.19184341,245.3532508,,,,,,-42872.65708,-1310168.571
-4.277985995,-131.0168862,8.92882,10,-1.312091587,-9999,-131.2091587,178,-19.19184341,121.5870575,1,-261.8242632,-9.622101263,252.202162,897.907,,-258.5905186,-19.09656393,248.9684174,,,,,,-42779.85995,-1310168.862
-4.268708396,-131.016919,8.92803,10,-1.308426245,-9999,-130.8426245,178,-18.33432814,120.3179194,1,-261.6936205,-10.52470517,251.1689153,897.991,,-262.6604999,-18.52488709,252.1357947,,,,,,-42687.08396,-1310169.19
-4.25943314,-131.0169526,8.9275,10,-1.285498354,-9999,-128.5498354,178,-18.33432814,118.0993766,1,-259.168426,-10.45045871,248.7179673,898.064,,-262.3490105,-18.52488709,251.8985518,,,,,,-42594.3314,-1310169.526
-4.250160591,-131.0169837,8.92719,10,-1.262373754,-9999,-126.2373754,178,-17.95321025,115.8676097,1,-259.1862299,-10.36976571,248.8164642,898.148,,-259.0016054,-17.47681288,248.6318397,,,,,,-42501.60591,-1310169.837
-4.24089036,-131.017011,8.92698,10,-1.2270794,-9999,-122.70794,178,-17.47681288,113.3764917,1,-260.7023385,-9.331448361,251.3708901,898.189,,-255.4359231,-17.3815334,246.1044747,,,,,,-42408.9036,-1310170.11
-4.231622144,-131.0170338,8.92687,10,-1.20303836,-9999,-120.303836,178,-17.28625393,110.9702708,1,-260.8147088,-9.333565231,251.4811435,898.187,,-259.5883649,-17.19097445,250.2547997,,,,,,-42316.22144,-1310170.338
-4.222355665,-131.0170524,8.92688,10,-1.18019971,-9999,-118.019971,178,-17.09569498,108.6428969,1,-260.7123668,-9.377074096,251.3352927,898.142,,-260.7368595,-16.90513603,251.3597854,,,,,,-42223.55665,-1310170.524
-4.213090407,-131.0170673,8.9273,10,-1.166862674,-9999,-116.6862674,178,-17.00041551,108.2387082,1,-256.0013939,-8.447559249,247.5538347,898.071,,-257.8493804,-17.00041551,249.4018211,,,,,,-42130.90407,-1310170.673
-4.203826164,-131.0170814,8.92784,10,-1.170636812,-9999,-117.0636812,178,-16.90513603,108.5525635,1,-256.2484663,-8.511117701,247.7373486,898.007,,-255.5132851,-16.80985656,247.0021674,,,,,,-42038.26164,-1310170.814
-4.194562585,-131.0170953,8.92804,10,-1.164500261,-9999,-116.4500261,178,-16.90513603,108.8574748,1,-259.2678355,-7.59255131,251.6752842,897.922,,-257.2482236,-16.71457708,249.6556723,,,,,,-41945.62585,-1310170.953
-4.185299481,-131.0171092,8.92816,10,-1.170836418,-9999,-117.0836418,178,-16.80985656,109.3440051,1,-259.3263617,-7.73963669,251.5867251,897.766,,-259.3642071,-16.71457708,251.6245705,,,,,,-41852.99481,-1310171.092
-4.176036252,-131.0171238,8.92831,10,-1.177780003,-9999,-117.7780003,178,-16.90513603,109.7857768,1,-258.7091831,-7.992223517,250.7169596,897.545,,-258.8892251,-16.90513603,250.8970016,,,,,,-41760.36252,-1310171.238
-4.166772613,-131.0171392,8.92852,10,-1.184776213,-9999,-118.4776213,178,-17.00041551,110.2451308,1,-258.07867,-8.23249051,249.8461795,897.301,,-255.2400323,-16.80985656,247.0075417,,,,,,-41667.72613,-1310171.392
-4.157507914,-131.0171558,8.9288,10,-1.200428776,-9999,-120.0428776,178,-16.80985656,110.5405454,1,-260.4134756,-9.502332234,250.9111434,897.028,,-258.9987564,-17.47681288,249.4964241,,,,,,-41575.07914,-1310171.558
-4.148241887,-131.0171735,8.92912,10,-1.171261865,-9999,-117.1261865,178,-17.47681288,108.3040974,1,-259.5314725,-8.822089132,250.7093834,896.705,,-258.4991164,-17.00041551,249.6770273,,,,,,-41482.41887,-1310171.735
-4.138974409,-131.0171928,8.92969,10,-1.13314869,-9999,-113.314869,178,-17.95321025,104.135437,1,-260.0920432,-9.179432063,250.9126112,896.341,,-255.2609287,,246.0814966,,,,,,-41389.74409,-1310171.928
-4.129706255,-131.0172141,8.93047,10,-1.122564182,-9999,-112.2564182,178,-18.14376919,102.7599785,1,-259.9107635,-9.496439718,250.4143237,896.02,,-259.681228,-18.14376919,250.1847882,,,,,,-41297.06255,-1310172.141
-4.120437827,-131.0172387,8.9309,10,-1.144376743,-9999,-114.4376743,178,-18.23904867,105.6987549,1,-260.1648455,-8.738919333,251.4259262,895.775,,-256.6327666,-18.62016656,247.8938473,,,,,,-41204.37827,-1310172.387
-4.111168759,-131.0172659,8.93101,10,-1.189695832,-9999,-118.9695832,178,-18.52488709,107.9781277,1,-260.2349969,-10.99145557,249.2435413,895.515,,-258.5864594,-18.42960761,247.5950038,,,,,,-41111.68759,-1310172.659
-4.101898924,-131.0172956,8.931,10,-1.259816198,-9999,-125.9816198,179,-18.90600498,116.6949805,1,-256.6938253,-9.286639382,247.407186,895.214,,-258.4564057,-19.00128446,249.1697663,,,,,,-41018.98924,-1310172.956
-4.092628381,-131.0173245,8.93083,10,-1.252846674,-9999,-125.2846674,179,-19.28712288,115.726071,1,-256.9413654,-9.558596488,247.3827689,894.977,,-257.4571399,-18.62016656,247.8985435,,,,,,-40926.28381,-1310173.245
-4.083357727,-131.0173501,8.93035,10,-1.219715745,-9999,-121.9715745,179,-19.5729613,112.2831593,1,-258.1488043,-9.688415198,248.4603891,894.841,,-258.5768398,-18.81072551,248.8884246,,,,,,-40833.57727,-1310173.501
-4.074086807,-131.0173723,8.92991,10,-1.20522426,-9999,-120.522426,179,-19.47768183,108.7212699,1,-260.5159452,-11.8011561,248.7147891,894.726,,-262.8501391,-19.38240235,251.048983,,,,,,-40740.86807,-1310173.723
-4.064815177,-131.0173925,8.92974,10,-1.183813395,-9999,-118.3813395,179,-19.28712288,107.4422346,1,-260.5198763,-10.93910492,249.5807713,894.586,,-262.9995265,-19.66824078,252.0604216,,,,,,-40648.15177,-1310173.925
-4.055543228,-131.0174086,8.92919,10,-1.189820097,-9999,-118.9820097,179,-19.9540792,108.9406442,1,-260.1990386,-10.04136549,250.1576731,894.482,,-262.0580652,-19.9540792,252.0166997,,,,,,-40555.43228,-1310174.086
-4.046271483,-131.0174232,8.92819,10,-1.21501497,-9999,-121.501497,179,-19.85879972,111.3459865,1,-261.3908372,-10.15551053,251.2353267,894.365,,-259.8267612,-19.76352025,249.6712507,,,,,,-40462.71483,-1310174.232
-4.037000665,-131.0174378,8.92765,10,-1.205038417,-9999,-120.5038417,179,-20.62103551,110.1904941,1,-261.9000904,-10.31334757,251.5867429,894.204,,-258.570589,-20.62103551,248.2572414,,,,,,-40370.00665,-1310174.378
-4.027730747,-131.017452,8.92811,10,-1.196751929,-9999,-119.6751929,179,-20.62103551,108.2334982,1,-263.5463807,-11.44169467,252.1046861,894.076,,-263.1166008,-20.62103551,251.6749062,,,,,,-40277.30747,-1310174.52
-4.018462858,-131.0174654,8.92879,10,-1.172764595,-9999,-117.2764595,179,-21.00215341,106.797932,1,-262.8254571,-10.47852753,252.3469296,894.042,,-264.0576294,-20.90687394,253.5791019,,,,,,-40184.62858,-1310174.654
-4.009196487,-131.0174772,8.92926,10,-1.181458359,-9999,-118.1458359,179,-21.19271236,106.6432828,1,-262.6523014,-11.50255308,251.1497483,894.014,,-264.7463519,-21.19271236,253.2437988,,,,,,-40091.96487,-1310174.772
-3.99993064,-131.017483,8.92981,10,-1.182398265,-9999,-118.2398265,179,-21.28799183,106.6495729,1,-262.7478387,-11.59025359,251.1575851,893.937,,-264.5247983,-21.19271236,252.9345447,,,,,,-39999.3064,-1310174.83
-3.990665388,-131.017481,8.93078,10,-1.192138746,-9999,-119.2138746,179,-21.28799183,106.5615361,1,-264.8701972,-12.65233851,252.2178587,893.87,,-263.642328,-21.7643892,250.9899895,,,,,,-39906.65388,-1310174.81
-3.981400879,-131.0174706,8.93173,10,-1.180596818,-9999,-118.0596818,179,-21.57383025,106.3972748,1,-264.2635525,-11.66240696,252.6011455,893.858,,-257.2639217,-21.47855078,245.6015147,,,,,,-39814.00879,-1310174.706
-3.972137382,-131.0174572,8.93243,10,-1.178187694,-9999,-117.8187694,179,-22.1455071,106.2056022,1,-264.1805772,-11.61316716,252.5674101,893.907,,-260.9575878,-22.1455071,249.3444206,,,,,,-39721.37382,-1310174.572
-3.96287534,-131.0174482,8.93307,10,-1.188266658,-0.14534,-118.8266658,179,-21.7643892,106.3050856,1,-264.7830987,-12.52158013,252.2615186,893.999,,-263.8563135,-21.7643892,251.3347333,-14.534,,,,,-39628.7534,-1310174.482
-3.953615005,-131.0174469,8.93367,10,-1.187586157,-0.14478,-118.7586157,179,-22.05022762,106.3568662,1,-264.9042151,-12.40174956,252.5024655,894.121,,-263.7425821,-21.7643892,251.3408325,-14.478,,,,,-39536.15005,-1310174.469
-3.944356754,-131.0174516,8.93434,10,-1.189092347,-0.14469,-118.9092347,179,-21.57383025,106.6679651,1,-264.3884852,-12.24126959,252.1472157,894.285,,-261.8261467,-21.47855078,249.5848771,-14.469,,,,,-39443.56754,-1310174.516
-3.935100321,-131.01746,8.9348,10,-1.191074776,-9999,-119.1074776,179,-21.28799183,107.0297891,1,-264.7737204,-12.07768855,252.6960319,894.451,,-262.0819974,-21.28799183,250.0043089,,,,,,-39351.00321,-1310174.6
-3.925845334,-131.0174709,8.93459,10,-1.193358798,-9999,-119.3358798,179,-21.19271236,107.4088018,1,-262.1685287,-11.92707805,250.2414506,894.603,,-264.0085261,-21.19271236,252.0814481,,,,,,-39258.45334,-1310174.709
-3.916592306,-131.0174845,8.93385,10,-1.183868619,-0.14184,-118.3868619,179,-21.09743288,107.6147335,1,-262.3484377,-10.77212844,251.5763093,894.763,,-262.038794,-21.09743288,251.2666655,-14.184,,,,,-39165.92306,-1310174.845
-3.907341204,-131.0174993,8.93311,10,-1.192465664,-9999,-119.2465664,179,-21.09743288,107.6788764,1,-260.7932127,-11.56769008,249.2255226,894.943,,-260.0343016,-21.09743288,248.4666115,,,,,,-39073.41204,-1310174.993
-3.898090898,-131.0175103,8.93229,10,-1.193424399,-9999,-119.3424399,179,-20.62103551,107.893019,1,-263.7442916,-11.44942089,252.2948708,895.067,,-260.636782,-20.52575604,249.1873611,,,,,,-38980.90898,-1310175.103
-3.888841329,-131.0175146,8.93137,10,-1.19206564,-9999,-119.206564,179,-20.62103551,107.8645385,1,-263.6272016,-11.34202546,252.2851761,895.174,,-263.2763354,-20.43047657,251.93431,,,,,,-38888.41329,-1310175.146
-3.879593352,-131.0175167,8.93055,10,-1.201856661,-9999,-120.1856661,179,-20.62103551,107.9956479,1,-263.3854042,-12.19001826,251.195386,895.328,,-263.774256,-20.43047657,251.5842377,,,,,,-38795.93352,-1310175.167
-3.870346928,-131.0175224,8.92965,10,-1.188921878,-9999,-118.8921878,179,-20.23991762,107.8439579,1,-260.4362158,-11.04822996,249.3879858,895.473,,-257.1670526,-20.04935867,246.1188226,,,,,,-38703.46928,-1310175.224
-3.86110262,-131.0175319,8.9289,10,-1.187109383,-9999,-118.7109383,179,-19.76352025,107.7976153,1,-265.5569077,-10.91332296,254.6435847,895.61,,-263.4078953,-19.66824078,252.4945723,,,,,,-38611.0262,-1310175.319
-3.851860027,-131.0175404,8.92827,10,-1.184287791,-9999,-118.4287791,179,-19.66824078,107.6358722,1,-264.8272091,-10.79290696,254.0343021,895.732,,-263.6370221,-19.5729613,252.8441151,,,,,,-38518.60027,-1310175.404
-3.842618454,-131.0175419,8.92782,10,-1.17125328,-9999,-117.125328,179,-19.09656393,106.4279707,1,-262.6000686,-10.6973573,251.9027113,895.828,,-261.806428,-18.90600498,251.1090707,,,,,,-38426.18454,-1310175.419
-3.833377783,-131.0175367,8.92774,10,-1.150074194,-9999,-115.0074194,179,-18.81072551,104.3515699,1,-261.21341,-10.65584956,250.5575605,895.865,,-260.40333,-18.81072551,249.7474805,,,,,,-38333.77783,-1310175.367
-3.824137927,-131.01753,8.92818,10,-1.114633008,-9999,-111.4633008,179,-18.90600498,101.7794485,1,-264.1709964,-9.683852296,254.4871441,895.84,,-264.525005,-18.33432814,254.8411527,,,,,,-38241.37927,-1310175.3
-3.814899244,-131.0175268,8.92899,10,-1.098458944,-9999,-109.8458944,179,-18.81072551,99.14212488,1,-263.6169452,-10.70376952,252.9131757,895.817,,-265.4745729,-18.71544604,254.7708034,,,,,,-38148.99244,-1310175.268
-3.805662044,-131.0175281,8.93012,10,-1.077509315,-9999,-107.7509315,179,-19.19184341,98.06388897,1,-261.4241023,-9.687042526,251.7370598,895.833,,-263.5587714,-19.19184341,253.8717289,,,,,,-38056.62044,-1310175.281
-3.796425722,-131.0175322,8.93122,10,-1.118414438,-9999,-111.8414438,179,-19.09656393,101.1943067,1,-263.7830835,-10.64713713,253.1359464,895.873,,-262.4460132,-19.09656393,251.7988761,,,,,,-37964.25722,-1310175.322
-3.787189806,-131.0175367,8.93233,10,-1.154288243,-9999,-115.4288243,179,-19.00128446,104.7945003,1,-265.8641271,-10.63432402,255.2298031,895.887,,-261.2542707,-19.09656393,250.6199467,,,,,,-37871.89806,-1310175.367
-3.777953902,-131.0175394,8.93336,10,-1.16248627,-9999,-116.248627,179,-19.66824078,106.5777459,1,-265.3850928,-9.670881141,255.7142117,895.85,,-260.590857,-19.66824078,250.9199759,,,,,,-37779.53902,-1310175.394
-3.76871895,-131.01754,8.93434,10,-1.166385794,-9999,-116.6385794,179,-19.66824078,106.8996214,1,-263.8721254,-9.738958017,254.1331674,895.781,,-258.9236026,-19.66824078,249.1846446,,,,,,-37687.1895,-1310175.4
-3.759484847,-131.0175384,8.93485,10,-1.16318808,-9999,-116.318808,179,-20.04935867,106.5133569,1,-261.8183788,-9.805451098,252.0129277,895.714,,-259.454356,-20.04935867,249.6489049,,,,,,-37594.84847,-1310175.384
-3.75025197,-131.017535,8.9349,10,-1.161963964,-9999,-116.1963964,179,-20.04935867,105.3335206,1,-263.4207437,-10.86287578,252.5578679,895.654,,-261.7974926,-20.04935867,250.9346168,,,,,,-37502.5197,-1310175.35
-3.741018992,-131.0175314,8.9349,10,-1.167204332,-9999,-116.7204332,179,-20.52575604,106.7780907,1,-262.4302827,-9.942342447,252.4879402,895.572,,-261.0482314,-20.52575604,251.1058889,,,,,,-37410.18992,-1310175.314
-3.731785452,-131.017529,8.93458,10,-1.19382658,-9999,-119.382658,179,-20.81159446,108.3158393,1,-262.4067507,-11.06681874,251.339932,895.463,,-260.6735772,-20.71631499,249.6067584,,,,,,-37317.85452,-1310175.29
-3.722552032,-131.0175314,8.93414,10,-1.20515812,-9999,-120.515812,179,-20.23991762,109.3219692,1,-259.4834292,-11.19384275,248.2895865,895.334,,-255.6779634,-20.81159446,244.4841206,,,,,,-37225.52032,-1310175.314
-3.713318859,-131.0175383,8.93378,10,-1.219529295,-9999,-121.9529295,179,-20.52575604,109.6580641,1,-262.1619791,-12.29486547,249.8671136,895.229,,-257.9063647,-20.43047657,245.6114992,,,,,,-37133.18859,-1310175.383
-3.704086752,-131.017548,8.93297,10,-1.211922455,-9999,-121.1922455,179,-20.90687394,109.8255772,1,-263.3605327,-11.36666833,251.9938644,895.155,,-259.7320326,-20.90687394,248.3653642,,,,,,-37040.86752,-1310175.48
-3.694855771,-131.0175598,8.93179,10,-1.215869861,-9999,-121.5869861,179,-20.81159446,110.2066991,1,-261.3814696,-11.38028706,250.0011825,895.14,,-260.6170752,-20.71631499,249.2367882,,,,,,-36948.55771,-1310175.598
-3.685626637,-131.0175719,8.93069,10,-1.2193002,-9999,-121.93002,179,-20.71631499,110.6044033,1,-257.737068,-11.32561671,246.4114513,895.196,,-259.3683764,-20.81159446,248.0427597,,,,,,-36856.26637,-1310175.719
-3.67639931,-131.0175828,8.93015,10,-1.209852602,-9999,-120.9852602,179,-21.19271236,109.7303853,1,-259.6474276,-11.25487486,248.3925528,895.269,,-253.9115728,-20.52575604,242.6566979,,,,,,-36763.9931,-1310175.828
-3.66717472,-131.0175943,8.92984,10,-1.200696186,-9999,-120.0696186,179,-21.57383025,107.8863076,1,-261.3323095,-12.183311,249.1489985,895.34,,-259.3025294,-21.57383025,247.1192184,,,,,,-36671.7472,-1310175.943
-3.657953432,-131.0176044,8.92932,10,-1.186264354,-9999,-118.6264354,179,-21.28799183,106.5364852,1,-261.1952925,-12.0899502,249.1053423,895.438,,-261.3553605,-21.19271236,249.2654103,,,,,,-36579.53432,-1310176.044
-3.648736471,-131.0176096,8.92847,10,-1.188466293,-9999,-118.8466293,179,-20.52575604,106.8949889,1,-256.1320544,-11.95164038,244.180414,895.581,,-257.3199151,-20.52575604,245.3682747,,,,,,-36487.36471,-1310176.096
-3.63952356,-131.0176089,8.928,10,-1.196551542,-9999,-119.6551542,179,-19.76352025,108.8808227,1,-252.7853402,-10.77433155,242.0110087,895.737,,-260.2637685,-19.85879972,249.4894369,,,,,,-36395.2356,-1310176.089
-3.63031441,-131.0176041,8.92813,10,-1.223139989,-9999,-122.3139989,179,-19.38240235,110.6567522,1,-259.4625312,-11.65724662,247.8052846,895.858,,-261.0178026,-19.28712288,249.360556,,,,,,-36303.1441,-1310176.041
-3.621108922,-131.0175976,8.92821,10,-1.219595475,-9999,-121.9595475,179,-19.09656393,110.4102644,1,-252.1199692,-11.54928311,240.5706861,895.967,,-260.8079521,-19.09656393,249.2586689,,,,,,-36211.08922,-1310175.976
