__X_EPSG_3031,__Y_EPSG_3031,CMI_Depth,CMI_FileNum,CMI_SurfElev,CMI_Thickness,DICE_FileNum,DICE_IceBase,DICE_SurfElev,DICE_Thickness,H_Ell,Heading,Latitude,LineFull,LineNum,Longitude,NS,PDOP,Pitch,Roll,SIR_FileNum,SIR_IceBase,SIR_SurfElev_clean,SIR_Thickness,SurfHell_Edit_lidar_edit,The_Weird,unix_sec,unixTime,UTCDate,UTCsod,UTCTime,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031
-5091.11669112183,-1310510.70500353,-138.53090494701,180,-18.715446036569,129.62276553053,3,-268.22779505186,-8.9081394164796,259.31965563538,894.614,-88.941618,-77.983736536,L870:2005,L870,-179.777416521,11,2.12,3.910653,-3.112585,179,-267.95403224836,-18.715446036569,259.04589283188,,,1480390089,1480390089,2016/11/29,12489,03:28:09,,,,-5089.90807619685,-1310199.59392644
-4998.24155037901,-1310510.97003629,-137.962386591785,180,-18.620166562681,129.09868016758,3,-267.903366417025,-8.8637064242047,259.03965999282,894.659,-88.909549,-77.983737378,L870:2005,L870,-179.781477024,11,2.12,3.866113,-3.172354,179,-268.054636947775,-18.620166562681,259.19093052357,,,1480390090,1480390090,2016/11/29,12490,03:28:10,,,,-4997.05498371732,-1310199.85889627
-4905.36254955378,-1310511.22704064,-138.04468232119,180,-18.048489719352,128.22921816796,3,-268.57512850897,-9.8154641532299,258.75966435574,894.707,-88.917439,-77.9837382333,L870:2005,L870,-179.785537695,11,2.12,3.85655,-3.294211,179,-269.45793576425,-18.048489719352,259.64247161102,,,1480390091,1480390091,2016/11/29,12491,03:28:11,,,,-4904.19803207176,-1310200.11583961
-4812.47694531611,-1310511.44505251,-136.907063850614,180,-18.620166562681,127.12360522144,3,-268.543072802984,-9.7834586291738,258.75961417381,894.739,-88.964562,-77.9837393839,L870:2005,L870,-179.789598649,11,2.12,3.872956,-3.349719,179,-269.466950619114,-18.620166562681,259.68349198994,,,1480390092,1480390092,2016/11/29,12492,03:28:12,,,,-4811.33447858138,-1310200.33379972
-4719.5846414809,-1310511.61437249,-136.090262254378,180,-18.906004984346,126.31435613815,3,-268.535516812398,-9.775906116228,258.75961069617,894.746,-89.014264,-77.9837409181,L870:2005,L870,-179.793659889,11,2.12,3.89947,-3.313154,179,-269.606236213578,-18.906004984346,259.83033009735,,,1480390093,1480390093,2016/11/29,12493,03:28:13,,,,-4718.46422708393,-1310200.50307951
-4626.68762371247,-1310511.73111502,-135.633796690902,180,-19.096563932122,125.87025205963,3,-268.374662835301,-9.7635446312715,258.61111820403,894.76,-89.042354,-77.9837428712,L870:2005,L870,-179.797721328,11,2.12,3.912461,-3.260598,179,-269.558882116741,-18.524887088793,259.79533748547,,,1480390094,1480390094,2016/11/29,12494,03:28:14,,,,-4625.58926277232,-1310200.61979433
-4533.78967717867,-1310511.80875372,-134.577676703159,180,-18.906004984346,124.84670607532,3,-268.431429422479,-9.7309706278386,258.70045879464,894.789,-89.106327,-77.9837451204,L870:2005,L870,-179.801782803,11,2.12,3.843081,-2.880962,179,-269.279678639959,-18.906004984346,259.54870801212,-12.473,,1480390095,1480390095,2016/11/29,12495,03:28:15,,,,-4532.71336991584,-1310200.69741459
-4440.88423835555,-1310511.87916262,-134.536995947788,180,-18.715446036569,124.83415233156,3,-268.462457623698,-9.7028436162278,258.75961400747,894.818,-89.095482,-77.9837473757,L870:2005,L870,-179.805844606,11,2.12,3.840392,-2.851932,179,-269.249707829348,-18.429607614905,259.54686421312,-12.473,,1480390096,1480390096,2016/11/29,12496,03:28:16,,,,-4439.82998654868,-1310200.76780678
-4347.96769869125,-1310511.96446177,-134.097017680428,180,-18.810725510457,124.4081115642,3,-268.448520290038,-9.6889061162276,258.75961417381,894.833,-89.090541,-77.9837494358,L870:2005,L870,-179.809906898,11,2.12,3.825823,-2.759892,179,-269.042525648488,-18.715446036569,259.35361953226,-12.473,,1480390097,1480390097,2016/11/29,12497,03:28:17,,,,-4346.93550497565,-1310200.85308568
-4255.03722409744,-1310512.07362047,-133.893521807848,180,-19.096563932122,124.20836569162,3,-268.444770290038,-9.6851561162277,258.75961417381,894.836,-89.065743,-77.9837512191,L870:2005,L870,-179.813969804,11,2.12,3.8419,-2.990219,179,-269.040523565408,-18.715446036569,259.35536744918,-12.473,,1480390098,1480390098,2016/11/29,12498,03:28:18,,,,-4254.02709178121,-1310200.96221847
-4162.09649831895,-1310512.19449834,-134.652645038482,180,-18.715446036569,124.99607990504,3,-268.416179307252,-9.6565651334419,258.75961417381,894.865,-89.008489,-77.983752836,L870:2005,L870,-179.818033161,11,2.12,3.849969,-3.047999,179,-269.138042489072,-18.715446036569,259.48147735563,-12.473,,1480390099,1480390099,2016/11/29,12499,03:28:19,,,,-4161.1084298357,-1310201.08306764
-4069.14831739937,-1310512.32261425,-134.20436513073,180,-18.715446036569,124.56479800177,3,-268.39918130277,-9.6395671289595,258.75961417381,894.882,-88.976234,-77.9837543272,L870:2005,L870,-179.822096846,11,2.12,3.832095,-3.081433,179,-269.02004171607,-18.715446036569,259.38047458711,-12.473,,1480390100,1480390100,2016/11/29,12500,03:28:20,,,,-4068.18231451891,-1310201.21115313
-3976.19102465612,-1310512.44046403,-134.315812908633,180,-18.620166562681,124.72424274155,3,-268.351184340893,-9.5915701670828,258.75961417381,894.932,-88.991413,-77.9837558521,L870:2005,L870,-179.826160929,11,2.12,3.832211,-2.995071,179,-268.567525572803,-18.620166562681,258.97595540572,-12.473,,1480390101,1480390101,2016/11/29,12501,03:28:21,,,,-3975.24708954158,-1310201.32897494
-3883.22302521473,-1310512.57288402,-134.413217741381,180,-18.620166562681,124.90339059113,3,-268.269441324061,-9.5098271502507,258.75961417381,895.015,-89.00421,-77.9837571846,L870:2005,L870,-179.830225483,11,2.12,3.805465,-2.897998,179,-268.154356652591,-18.620166562681,258.64452950234,-12.473,,1480390102,1480390102,2016/11/29,12502,03:28:22,,,,-3882.30116040784,-1310201.46136349
-3790.23623358748,-1310512.71734714,-135.026618588338,180,-18.524887088793,125.58165594412,3,-268.204576818028,-9.4449626442178,258.75961417381,895.08,-89.002349,-77.9837583479,L870:2005,L870,-179.834290861,11,2.12,3.78443,-2.956664,179,-267.750779835898,-18.429607614905,258.30581719168,-12.473,,1480390103,1480390103,2016/11/29,12503,03:28:23,,,,-3789.33644354945,-1310201.60579232
-3697.22985054204,-1310512.86744832,-135.31428200755,180,-18.429607614905,125.91299236295,3,-268.16090034089,-9.4012896445997,258.75961069629,895.123,-88.938809,-77.9837594003,L870:2005,L870,-179.838357097,11,2.12,3.774842,-2.939135,179,-267.60455471742,-18.810725510457,258.20326507282,-12.473,,1480390104,1480390104,2016/11/29,12504,03:28:24,,,,-3696.35213992381,-1310201.75585786
-3604.2068048265,-1310513.03264302,-135.7180481527,180,-18.715446036569,126.35930251759,3,-267.85536452689,-9.3587456351102,258.49661889178,895.16,-88.915261,-77.9837602556,L870:2005,L870,-179.842424064,11,2.12,3.815219,-3.105434,179,-267.72470083628,-18.715446036569,258.36595520117,-12.473,,1480390105,1480390105,2016/11/29,12505,03:28:25,,,,-3603.35117758373,-1310201.92101335
-3511.17318145206,-1310513.21477857,-134.160122774244,180,-18.048489719352,124.85936912018,3,-268.043317291004,-9.300753654064,258.74256363694,895.217,-88.921545,-77.9837608968,L870:2005,L870,-179.846491496,11,2.12,3.795287,-3.145759,179,-268.114800107374,-18.810725510457,258.81404645331,-12.473,,1480390106,1480390106,2016/11/29,12506,03:28:26,,,,-3510.33964009586,-1310202.10310565
-3418.12970033954,-1310513.40221938,-132.663187894479,180,-18.524887088793,123.44524822711,3,-267.700998317259,-9.2179396673691,258.48305864989,895.301,-88.98103,-77.9837614298,L870:2005,L870,-179.85055936,11,2.12,3.787484,-2.977815,179,-268.212105798569,-18.524887088793,258.9941661312,-12.473,,1480390107,1480390107,2016/11/29,12507,03:28:27,,,,-3417.31824721011,-1310202.29050197
-3325.07247396509,-1310513.57809172,-131.778811956125,180,-18.620166562681,122.63434482707,3,-267.844925757355,-9.144467129055,258.7004586283,895.376,-89.026764,-77.9837620083,L870:2005,L870,-179.854627824,11,2.12,3.772854,-3.109583,179,-268.342526495215,-18.620166562681,259.19805936616,-12.473,,1480390108,1480390108,2016/11/29,12508,03:28:28,,,,-3324.28311232549,-1310202.46633255
-3231.99833001727,-1310513.71679815,-131.990633317183,180,-18.429607614905,122.88077469583,3,-267.810267067723,-9.1098586213534,258.70040844637,895.412,-89.080105,-77.9837628654,L870:2005,L870,-179.858697024,11,2.12,3.764255,-3.198168,179,-268.282839106413,-18.429607614905,259.17298048506,-12.473,,1480390109,1480390109,2016/11/29,12509,03:28:29,,,,-3231.2310638837,-1310202.60500606
-3138.90525692643,-1310513.80638996,-133.896698993663,180,-18.14376919324,123.78475865797,3,-268.315454717333,-10.111940335693,258.20351438164,895.409,-89.097706,-77.9837641099,L870:2005,L870,-179.862767047,11,2.12,3.785898,-3.150022,179,-269.375139515933,-18.239048667128,259.26319918024,-12.473,,1480390110,1480390110,2016/11/29,12510,03:28:30,,,,-3138.1600907926,-1310202.6945766
-3045.79591501867,-1310513.83596141,-134.281094363068,180,-17.953210245463,125.15943824684,3,-267.749323317558,-9.1216561162279,258.62766720133,895.4,-89.064653,-77.983765841,L870:2005,L870,-179.866837776,11,2.12,3.793753,-3.099124,179,-268.453244731478,-18.239048667128,259.33158861525,-12.473,,1480390111,1480390111,2016/11/29,12511,03:28:31,,,,-3045.07285274675,-1310202.72414103
-2952.67355894627,-1310513.83367417,-134.343043660274,180,-18.620166562681,125.21648353811,3,-268.428710379564,-9.1265601221641,259.3021502574,895.395,-89.034921,-77.9837678022,L870:2005,L870,-179.870909072,11,2.12,3.800502,-2.871595,179,-268.297162628744,-18.620166562681,259.17060250658,-12.473,,1480390112,1480390112,2016/11/29,12512,03:28:32,,,,-2951.97260362577,-1310202.72185433
-2859.54376143183,-1310513.84546787,-134.499273662748,180,-18.334328141016,125.37336754652,3,-268.034517794138,-9.1259061162275,258.90861167791,895.396,-88.994469,-77.9837695751,L870:2005,L870,-179.874980696,11,2.12,3.787898,-2.842537,179,-268.254760650917,-18.334328141016,259.12885453469,-12.473,,1480390113,1480390113,2016/11/29,12513,03:28:33,,,,-2858.86491482933,-1310202.73364524
-2766.40247290513,-1310513.89437068,-134.214136994747,180,-18.715446036569,125.08167838889,3,-267.892076257297,-9.1324586058568,258.75961765144,895.388,-88.978159,-77.9837709501,L870:2005,L870,-179.879052827,11,2.12,3.749076,-2.767339,179,-268.137806215397,-18.715446036569,259.00534760954,-12.473,,1480390114,1480390114,2016/11/29,12514,03:28:34,,,,-2765.74573774856,-1310202.78253644
-2673.24520508161,-1310513.98216859,-133.456889070853,180,-18.620166562681,124.29445796893,3,-267.921998576913,-9.1624311019229,258.75956747499,895.362,-88.969632,-77.983771911,L870:2005,L870,-179.883125661,11,2.12,3.756345,-2.902504,179,-268.322472454203,-17.953210245463,259.16004135228,-12.473,,1480390115,1480390115,2016/11/29,12515,03:28:35,,,,-2672.61058516441,-1310202.8703135
-2580.07104325862,-1310514.09041884,-132.912985765093,180,-18.429607614905,123.71949166689,3,-267.839110499443,-9.1934940982032,258.64561640124,895.33,-88.977679,-77.9837726257,L870:2005,L870,-179.887199236,11,2.12,3.76029,-2.914303,179,-268.418250589433,-18.239048667128,259.22475649123,-12.473,,1480390116,1480390116,2016/11/29,12516,03:28:36,,,,-2579.45854259136,-1310202.97853805
-2486.88160611795,-1310514.19501719,-133.135662930805,180,-18.810725510457,123.91607082676,3,-268.518305720445,-9.2195921040448,259.2987136164,895.303,-88.965783,-77.9837733136,L870:2005,L870,-179.891273479,11,2.12,3.718072,-3.081157,179,-269.133718639095,-18.048489719352,259.91412653505,-12.473,,1480390117,1480390117,2016/11/29,12517,03:28:37,,,,-2486.29122832695,-1310203.08311157
-2393.67446632049,-1310514.28198294,-134.502899746034,180,-18.429607614905,125.26714213436,3,-268.054577341104,-9.235757611674,258.81881972943,895.286,-88.916902,-77.983774102,L870:2005,L870,-179.895348495,11,2.12,3.757251,-3.017055,179,-269.732975917484,-18.524887088793,260.49721830581,-12.473,,1480390118,1480390118,2016/11/29,12518,03:28:38,,,,-2393.1062156083,-1310203.17005668
-2300.4510997955,-1310514.36960807,-135.0389462701,180,-18.334328141016,125.80703614536,3,-267.99102309141,-9.2319101247397,258.75911296667,895.29,-88.851964,-77.9837748243,L870:2005,L870,-179.899424221,11,2.12,3.803435,-2.873224,179,-268.57289326707,-18.239048667128,259.34098314233,-12.473,,1480390119,1480390119,2016/11/29,12519,03:28:39,,,,-2299.9049800143,-1310203.257661
-2207.219969654,-1310514.48578366,-136.206297365802,180,-18.429607614905,126.01945151814,3,-268.594621635942,-10.186845847662,258.40777578828,895.336,-88.889182,-77.9837752264,L870:2005,L870,-179.903500289,11,2.12,3.763519,-2.884138,179,-268.750233452302,-18.429607614905,258.56338760464,-12.473,,1480390120,1480390120,2016/11/29,12520,03:28:40,,,,-2206.69598264685,-1310203.37380901
-2113.97818849969,-1310514.63151218,-135.83312768612,180,-18.620166562681,125.71076982742,3,-269.15504072801,-10.1223578587,259.03268286931,895.401,-88.919214,-77.9837752992,L870:2005,L870,-179.907576825,11,2.12,3.747569,-3.071036,179,-268.78851382073,-18.14376919324,258.66615596203,-12.473,,1480390121,1480390121,2016/11/29,12521,03:28:41,,,,-2113.4763367951,-1310203.51950294
-2020.72456244962,-1310514.79374493,-135.158573656998,180,-18.429607614905,126.08148004077,3,-267.895863169078,-9.0770936162278,258.81876955285,895.446,-88.92881,-77.9837751615,L870:2005,L870,-179.91165388,11,2.12,3.764978,-3.026915,179,-267.677979301428,-18.524887088793,258.6008856852,-12.473,,1480390122,1480390122,2016/11/29,12522,03:28:42,,,,-2020.24484885953,-1310203.68169717
-1927.45764981239,-1310514.97504062,-134.892511895293,180,-17.857930771575,125.83464677022,3,-267.817479465093,-9.057865125073,258.75961434002,895.465,-88.961313,-77.98377479,L870:2005,L870,-179.915731517,11,2.13,3.770912,-3.084227,179,-267.856774759503,-17.857930771575,258.79890963443,-12.473,,1480390123,1480390123,2016/11/29,12523,03:28:43,,,,-1927.00007749099,-1310203.86294983
-1834.1833594847,-1310515.16813911,-133.950623334473,180,-17.953210245463,124.93999069581,3,-267.753196275483,-9.0106326386626,258.74256363682,895.507,-89.038529,-77.9837742507,L870:2005,L870,-179.919809477,11,2.13,3.794608,-3.004794,179,-267.818532135813,-17.762651297687,258.80789949715,-12.473,,1480390124,1480390124,2016/11/29,12524,03:28:44,,,,-1833.74793018345,-1310204.05600247
-1740.90420275337,-1310515.3720909,-134.660595798391,180,-18.14376919324,124.71373392939,3,-268.163434941771,-9.9468618690009,258.21657307277,895.571,-89.062802,-77.9837735522,L870:2005,L870,-179.92388765,11,2.13,3.786168,-2.987242,179,-268.700324883531,-18.14376919324,258.75346301453,-12.473,,1480390125,1480390125,2016/11/29,12525,03:28:45,,,,-1740.49091762752,-1310204.25990585
-1647.61299486483,-1310515.56916583,-133.73680708486,180,-17.953210245463,123.82859974354,3,-268.10772988257,-9.9082073413201,258.19952254125,895.612,-89.051439,-77.983772856,L870:2005,L870,-179.927966349,11,2.13,3.722016,-3.062078,179,-268.68844130859,-18.048489719352,258.78023396727,-12.473,,1480390126,1480390126,2016/11/29,12526,03:28:46,,,,-1647.2218567753,-1310204.45693399
-1554.3016747919,-1310515.75067204,-134.153395400664,180,-17.857930771575,124.25030006962,3,-268.102621344454,-9.903095331044,258.19952601341,895.618,-89.002241,-77.9837722413,L870:2005,L870,-179.932045926,11,2.13,3.713904,-3.196204,179,-268.918680619084,-17.762651297687,259.01558528804,-12.473,,1480390127,1480390127,2016/11/29,12527,03:28:47,,,,-1553.93268851324,-1310204.63839711
-1460.9719442589,-1310515.92266617,-133.483609148767,180,-18.429607614905,123.57305331727,3,-268.259076043197,-9.9105558314967,258.3485202117,895.611,-89.001507,-77.9837716529,L870:2005,L870,-179.936126307,11,2.13,3.755352,-3.127598,179,-268.962071576957,-17.762651297687,259.05151574546,-12.473,,1480390128,1480390128,2016/11/29,12528,03:28:48,,,,-1460.6251141617,-1310204.81035042
-1367.62874527932,-1310516.08552356,-132.061004194581,180,-18.429607614905,123.138879081,3,-267.740443308681,-8.9221251135812,258.8183181951,895.6,-89.015471,-77.9837710873,L870:2005,L870,-179.940207276,11,2.13,3.757048,-3.191693,179,-268.068289788481,-18.429607614905,259.1461646749,-12.473,,1480390129,1480390129,2016/11/29,12529,03:28:49,,,,-1367.30407456096,-1310204.97316914
-1274.27383059153,-1310516.22949737,-132.804604239204,180,-18.620166562681,123.87453612722,3,-268.246283623244,-8.9300681119839,259.31621551126,895.592,-89.057527,-77.9837706332,L870:2005,L870,-179.944288756,11,2.13,3.768572,-3.114087,179,-268.134221935274,-18.620166562681,259.20415382329,-12.473,,1480390130,1480390130,2016/11/29,12530,03:28:50,,,,-1273.97132203327,-1310205.11710877
-1180.90944232567,-1310516.35181525,-133.960113954108,180,-18.620166562681,125.03349733273,3,-268.246322266627,-8.9266166213775,259.31970564525,895.596,-89.038451,-77.9837703158,L870:2005,L870,-179.948370649,11,2.13,3.785811,-3.191752,179,-268.010413841877,-18.620166562681,259.0837972205,-12.473,,1480390131,1480390131,2016/11/29,12531,03:28:51,,,,-1180.62909817651,-1310205.23939762
-1087.53486447608,-1310516.43966917,-134.854819429921,180,-18.048489719352,125.93507731808,3,-268.176752228341,-8.9197421118406,259.2570101165,895.602,-88.972857,-77.9837702517,L870:2005,L870,-179.952452986,11,2.13,3.720455,-3.078948,179,-268.124065274001,-18.620166562681,259.20432316216,-12.473,,1480390132,1480390132,2016/11/29,12532,03:28:52,,,,-1087.27668715499,-1310205.32723068
-994.144434474336,-1310516.49764132,-137.120250535619,180,-18.620166562681,127.17498220982,3,-268.266692284349,-9.9452683257987,258.32142395855,895.573,-88.896055,-77.9837703992,L870:2005,L870,-179.956536015,11,2.13,3.749789,-3.077122,179,-268.963205036669,-18.715446036569,259.01793671087,-12.473,,1480390133,1480390133,2016/11/29,12533,03:28:53,,,,-993.908427744577,-1310205.38518907
-900.742210180243,-1310516.56471653,-138.344993896304,180,-18.524887088793,128.34621207382,3,-268.757897939604,-9.9987818224844,258.75911611712,895.525,-88.79417,-77.9837704033,L870:2005,L870,-179.96061956,11,2.13,3.805181,-3.031284,179,-268.958537916284,-18.906004984346,258.9597560938,-12.473,,1480390134,1480390134,2016/11/29,12534,03:28:54,,,,-900.528376841737,-1310205.45224835
-807.337476530439,-1310516.68039376,-138.964564904943,180,-18.334328141016,128.95995906584,3,-268.913217522493,-10.004605839103,258.90861168339,895.516,-88.780812,-77.9837699043,L870:2005,L870,-179.964703216,11,2.13,3.778724,-2.815732,179,-269.118804320363,-18.239048667128,259.11419848126,-12.473,,1480390135,1480390135,2016/11/29,12535,03:28:55,,,,-807.1458171789,-1310205.56789812
-713.929160445964,-1310516.86905615,-137.279361977492,180,-18.429607614905,127.29850613076,3,-269.300060118762,-9.9808558467322,259.31920427203,895.539,-88.82978,-77.9837686802,L870:2005,L870,-179.96878703,11,2.13,3.759931,-2.832162,179,-269.026434534622,-18.810725510457,259.04557868789,-12.473,,1480390136,1480390136,2016/11/29,12536,03:28:56,,,,-713.75967593185,-1310205.75651572
-620.513164793378,-1310517.11125331,-134.953090658308,180,-18.429607614905,124.99323331818,3,-269.279563151958,-9.959857340128,259.31970581183,895.561,-88.837466,-77.9837669081,L870:2005,L870,-179.97287118,11,2.13,3.75876,-2.930676,179,-268.150074160588,-18.334328141016,258.19021682046,-12.473,,1480390137,1480390137,2016/11/29,12537,03:28:57,,,,-620.365856939794,-1310205.99865539
